GEOID,GEO.display.label,pop,pop.white,pop.not.white,pct.white,pct.not.white
17031160700,17031160700,5893,3351,2542,0.56864076,0.43135924
17031161000,17031161000,1707,1362,345,0.797891037,0.202108963
17031161100,17031161100,1861,1486,375,0.798495433,0.201504567
17031170600,17031170600,2498,2215,283,0.886709367,0.113290633
17031191301,17031191301,5397,2045,3352,0.378914212,0.621085788
17031200300,17031200300,2209,863,1346,0.390674513,0.609325487
17031200401,17031200401,3603,1578,2025,0.43796836,0.56203164
17031200402,17031200402,4396,1542,2854,0.35077343,0.64922657
17031210100,17031210100,4028,2406,1622,0.597318769,0.402681231
17031210602,17031210602,4683,2725,1958,0.58189195,0.41810805
17031210700,17031210700,4309,2648,1661,0.614527733,0.385472267
17031210900,17031210900,3068,1878,1190,0.612125163,0.387874837
17031220500,17031220500,2626,1874,752,0.713632902,0.286367098
17031220601,17031220601,1766,1097,669,0.621177803,0.378822197
17031220901,17031220901,3498,1525,1973,0.435963408,0.564036592
17031220902,17031220902,3371,1598,1773,0.474043311,0.525956689
17031221200,17031221200,2860,1848,1012,0.646153846,0.353846154
17031221300,17031221300,3222,2010,1212,0.623836127,0.376163873
17031221400,17031221400,3020,1855,1165,0.614238411,0.385761589
17031221500,17031221500,2829,1827,1002,0.645811241,0.354188759
17031221600,17031221600,2969,2433,536,0.819467834,0.180532166
17031222200,17031222200,1912,1622,290,0.84832636,0.15167364
17031222500,17031222500,1410,720,690,0.510638298,0.489361702
17031222600,17031222600,1602,906,696,0.565543071,0.434456929
17031222800,17031222800,1074,415,659,0.386405959,0.613594041
17031222900,17031222900,1244,504,740,0.405144695,0.594855305
17031230100,17031230100,1623,734,889,0.452248922,0.547751078
17031230300,17031230300,1024,397,627,0.387695313,0.612304688
17031230500,17031230500,3570,1267,2303,0.354901961,0.645098039
17031230800,17031230800,1314,590,724,0.449010654,0.550989346
17031240200,17031240200,1452,1212,240,0.834710744,0.165289256
17031240500,17031240500,2251,1937,314,0.860506442,0.139493558
17031240600,17031240600,1457,1027,430,0.704873027,0.295126973
17031240700,17031240700,1535,786,749,0.512052117,0.487947883
17031240900,17031240900,1182,539,643,0.456006768,0.543993232
17031241000,17031241000,2047,934,1113,0.456277479,0.543722521
17031241100,17031241100,3682,1999,1683,0.542911461,0.457088539
17031241200,17031241200,1696,1214,482,0.715801887,0.284198113
17031241400,17031241400,4595,3699,896,0.805005441,0.194994559
17031241600,17031241600,3477,2466,1011,0.709232097,0.290767903
17031242000,17031242000,4565,2659,1906,0.582475356,0.417524644
17031242100,17031242100,3648,2751,897,0.754111842,0.245888158
17031242300,17031242300,3240,2802,438,0.864814815,0.135185185
17031242400,17031242400,2764,2488,276,0.900144718,0.099855282
17031242500,17031242500,3438,2473,965,0.719313554,0.280686446
17031242600,17031242600,5831,3519,2312,0.603498542,0.396501458
17031242700,17031242700,2029,826,1203,0.407097092,0.592902908
17031242900,17031242900,1670,1343,327,0.804191617,0.195808383
17031243300,17031243300,2386,1831,555,0.767393127,0.232606873
17031243400,17031243400,3001,1849,1152,0.616127957,0.383872043
17031243500,17031243500,2937,2137,800,0.727613211,0.272386789
17031250200,17031250200,2669,529,2140,0.198201574,0.801798426
17031250700,17031250700,6098,197,5901,0.032305674,0.967694326
17031250800,17031250800,2488,110,2378,0.044212219,0.955787781
17031251100,17031251100,4302,82,4220,0.019060902,0.980939098
17031251600,17031251600,3649,53,3596,0.014524527,0.985475473
17031251700,17031251700,1495,56,1439,0.037458194,0.962541806
17031252000,17031252000,5719,102,5617,0.017835286,0.982164714
17031252101,17031252101,1370,29,1341,0.021167883,0.978832117
17031252201,17031252201,2953,71,2882,0.024043346,0.975956654
17031252202,17031252202,4609,31,4578,0.006725971,0.993274029
17031260100,17031260100,1248,21,1227,0.016826923,0.983173077
17031260200,17031260200,1136,22,1114,0.019366197,0.980633803
17031260300,17031260300,1564,14,1550,0.008951407,0.991048593
17031260500,17031260500,1934,11,1923,0.005687694,0.994312306
17031260600,17031260600,2478,26,2452,0.010492333,0.989507667
17031260700,17031260700,2032,16,2016,0.007874016,0.992125984
17031260800,17031260800,2539,56,2483,0.022055928,0.977944072
17031270500,17031270500,1689,21,1668,0.012433393,0.987566607
17031271400,17031271400,1527,42,1485,0.027504912,0.972495088
17031280800,17031280800,755,29,726,0.038410596,0.961589404
17031280900,17031280900,942,57,885,0.060509554,0.939490446
17031281900,17031281900,4844,2691,2153,0.555532618,0.444467382
17031282700,17031282700,2349,632,1717,0.26905066,0.73094934
17031283100,17031283100,2703,973,1730,0.359970403,0.640029597
17031283200,17031283200,1664,744,920,0.447115385,0.552884615
17031283800,17031283800,3688,1222,2466,0.331344902,0.668655098
17031290900,17031290900,4530,85,4445,0.018763797,0.981236203
17031291600,17031291600,1055,327,728,0.309952607,0.690047393
17031292400,17031292400,2268,40,2228,0.017636684,0.982363316
17031292500,17031292500,4140,37,4103,0.008937198,0.991062802
17031300500,17031300500,3257,1203,2054,0.369358305,0.630641695
17031300600,17031300600,3212,1215,1997,0.378268991,0.621731009
17031300800,17031300800,4610,1756,2854,0.380911063,0.619088937
17031301100,17031301100,2617,1165,1452,0.445166221,0.554833779
17031301702,17031301702,4045,2113,1932,0.5223733,0.4776267
17031301803,17031301803,5357,2653,2704,0.495239873,0.504760127
17031310200,17031310200,1336,782,554,0.585329341,0.414670659
17031310300,17031310300,1697,830,867,0.489098409,0.510901591
17031310400,17031310400,1332,668,664,0.501501502,0.498498498
17031310600,17031310600,5868,2695,3173,0.45927062,0.54072938
17031310700,17031310700,1692,805,887,0.475768322,0.524231678
17031310800,17031310800,4516,2018,2498,0.446855624,0.553144376
17031310900,17031310900,5123,2200,2923,0.429435877,0.570564123
17031320600,17031320600,4256,2633,1623,0.618656015,0.381343985
17031330100,17031330100,16735,9110,7625,0.544368091,0.455631909
17031330200,17031330200,3806,1652,2154,0.434051498,0.565948502
17031340500,17031340500,1544,773,771,0.500647668,0.499352332
17031340600,17031340600,907,1,906,0.001102536,0.998897464
17031351000,17031351000,3267,146,3121,0.044689317,0.955310683
17031360200,17031360200,1443,13,1430,0.009009009,0.990990991
17031380100,17031380100,1924,64,1860,0.033264033,0.966735967
17031380200,17031380200,1680,22,1658,0.013095238,0.986904762
17031380500,17031380500,752,3,749,0.003989362,0.996010638
17031380700,17031380700,1243,29,1214,0.023330652,0.976669348
17031381200,17031381200,2167,23,2144,0.010613752,0.989386248
17031381400,17031381400,1612,11,1601,0.006823821,0.993176179
17031381500,17031381500,237,8,229,0.033755274,0.966244726
17031381800,17031381800,1188,33,1155,0.027777778,0.972222222
17031381900,17031381900,1295,62,1233,0.047876448,0.952123552
17031390200,17031390200,1840,149,1691,0.080978261,0.919021739
17031390300,17031390300,2743,77,2666,0.028071455,0.971928545
17031390400,17031390400,2934,159,2775,0.054192229,0.945807771
17031390500,17031390500,1598,366,1232,0.229036295,0.770963705
17031390700,17031390700,5592,1480,4112,0.264663805,0.735336195
17031400400,17031400400,1955,11,1944,0.005626598,0.994373402
17031400500,17031400500,2258,12,2246,0.005314438,0.994685562
17031400800,17031400800,2701,9,2692,0.003332099,0.996667901
17031410100,17031410100,1802,544,1258,0.301886792,0.698113208
17031411200,17031411200,1640,1142,498,0.696341463,0.303658537
17031420100,17031420100,1441,38,1403,0.026370576,0.973629424
17031420200,17031420200,1723,292,1431,0.169471851,0.830528149
17031420500,17031420500,2624,32,2592,0.012195122,0.987804878
17031420600,17031420600,2219,22,2197,0.009914376,0.990085624
17031420700,17031420700,3261,18,3243,0.005519779,0.994480221
17031420800,17031420800,2213,51,2162,0.023045639,0.976954361
17031421200,17031421200,1380,3,1377,0.002173913,0.997826087
17031430101,17031430101,3689,36,3653,0.009758742,0.990241258
17031430102,17031430102,2963,49,2914,0.016537293,0.983462707
17031430200,17031430200,4680,103,4577,0.022008547,0.977991453
17031430400,17031430400,2892,28,2864,0.009681881,0.990318119
17031430500,17031430500,3604,27,3577,0.007491676,0.992508324
17031430600,17031430600,1665,39,1626,0.023423423,0.976576577
17031430900,17031430900,1814,9,1805,0.004961411,0.995038589
17031431200,17031431200,3078,33,3045,0.010721248,0.989278752
17031431301,17031431301,3545,55,3490,0.01551481,0.98448519
17031431302,17031431302,4166,54,4112,0.012962074,0.987037926
17031431400,17031431400,6418,164,6254,0.025553132,0.974446868
17031440201,17031440201,5060,13,5047,0.00256917,0.99743083
17031440202,17031440202,2999,12,2987,0.004001334,0.995998666
17031440700,17031440700,1545,10,1535,0.006472492,0.993527508
17031440800,17031440800,1800,8,1792,0.004444444,0.995555556
17031440900,17031440900,2610,7,2603,0.002681992,0.997318008
17031460302,17031460302,3803,130,3673,0.034183539,0.965816461
17031460400,17031460400,3705,57,3648,0.015384615,0.984615385
17031460700,17031460700,3314,742,2572,0.223898612,0.776101388
17031470100,17031470100,2916,20,2896,0.006858711,0.993141289
17031480200,17031480200,1229,6,1223,0.004882018,0.995117982
17031490300,17031490300,2033,9,2024,0.004426955,0.995573045
17031490400,17031490400,1059,4,1055,0.003777148,0.996222852
17031490500,17031490500,2242,37,2205,0.016503122,0.983496878
17031490800,17031490800,4007,30,3977,0.007486898,0.992513102
17031490902,17031490902,5086,14,5072,0.002752654,0.997247346
17031491000,17031491000,5247,19,5228,0.003621117,0.996378883
17031491100,17031491100,4514,35,4479,0.007753655,0.992246345
17031491200,17031491200,2444,20,2424,0.008183306,0.991816694
17031500100,17031500100,3644,24,3620,0.006586169,0.993413831
17031500200,17031500200,2015,19,1996,0.00942928,0.99057072
17031500300,17031500300,1666,743,923,0.445978391,0.554021609
17031510300,17031510300,5360,35,5325,0.006529851,0.993470149
17031520200,17031520200,3817,1468,2349,0.384595232,0.615404768
17031530100,17031530100,2371,457,1914,0.192745677,0.807254323
17031530200,17031530200,5152,20,5132,0.003881988,0.996118012
17031530400,17031530400,2223,24,2199,0.010796221,0.989203779
17031530501,17031530501,5402,26,5376,0.004813032,0.995186968
17031530502,17031530502,1667,5,1662,0.0029994,0.9970006
17031530503,17031530503,5345,25,5320,0.004677268,0.995322732
17031530600,17031530600,3207,30,3177,0.009354537,0.990645463
17031540101,17031540101,3373,59,3314,0.017491847,0.982508153
17031570100,17031570100,1257,700,557,0.556881464,0.443118536
17031580100,17031580100,2989,1479,1510,0.494814319,0.505185681
17031580300,17031580300,2426,1062,1364,0.437757626,0.562242374
17031580800,17031580800,2061,913,1148,0.44298884,0.55701116
17031590500,17031590500,1672,806,866,0.482057416,0.517942584
17031610300,17031610300,5658,2214,3444,0.391304348,0.608695652
17031611100,17031611100,2922,907,2015,0.310403833,0.689596167
17031611300,17031611300,3556,1390,2166,0.390888639,0.609111361
17031611400,17031611400,4105,1612,2493,0.392691839,0.607308161
17031611500,17031611500,3567,1309,2258,0.366975049,0.633024951
17031612000,17031612000,1545,29,1516,0.018770227,0.981229773
17031612100,17031612100,1470,39,1431,0.026530612,0.973469388
17031630100,17031630100,1156,386,770,0.333910035,0.666089965
17031630400,17031630400,7083,3347,3736,0.472539884,0.527460116
17031640100,17031640100,1211,775,436,0.639966969,0.360033031
17031660301,17031660301,1785,386,1399,0.216246499,0.783753501
17031660800,17031660800,5865,838,5027,0.1428815,0.8571185
17031661000,17031661000,5706,266,5440,0.046617596,0.953382404
17031670100,17031670100,1516,12,1504,0.007915567,0.992084433
17031670200,17031670200,1380,8,1372,0.005797101,0.994202899
17031670300,17031670300,1411,34,1377,0.024096386,0.975903614
17031670400,17031670400,1956,26,1930,0.013292434,0.986707566
17031670700,17031670700,1491,10,1481,0.006706908,0.993293092
17031671100,17031671100,1259,12,1247,0.009531374,0.990468626
17031671400,17031671400,2072,31,2041,0.01496139,0.98503861
17031671500,17031671500,3221,25,3196,0.007761565,0.992238435
17031671600,17031671600,2495,11,2484,0.004408818,0.995591182
17031671800,17031671800,1422,10,1412,0.007032349,0.992967651
17031671900,17031671900,1378,3,1375,0.002177068,0.997822932
17031672000,17031672000,3735,24,3711,0.006425703,0.993574297
17031680600,17031680600,1431,11,1420,0.007686932,0.992313068
17031681100,17031681100,3517,11,3506,0.003127666,0.996872334
17031681200,17031681200,2716,11,2705,0.004050074,0.995949926
17031681300,17031681300,2936,4,2932,0.001362398,0.998637602
17031690300,17031690300,2191,20,2171,0.009128252,0.990871748
17031690900,17031690900,4520,12,4508,0.002654867,0.997345133
17031691200,17031691200,2847,13,2834,0.00456621,0.99543379
17031691300,17031691300,2448,22,2426,0.008986928,0.991013072
17031691400,17031691400,3611,45,3566,0.012461922,0.987538078
17031691500,17031691500,1930,25,1905,0.012953368,0.987046632
17031700100,17031700100,3427,547,2880,0.159614823,0.840385177
17031700402,17031700402,3914,824,3090,0.210526316,0.789473684
17031710100,17031710100,1275,15,1260,0.011764706,0.988235294
17031710200,17031710200,5049,18,5031,0.003565062,0.996434938
17031710500,17031710500,4123,10,4113,0.002425418,0.997574582
17031710600,17031710600,1838,2,1836,0.001088139,0.998911861
17031710700,17031710700,3583,11,3572,0.003070053,0.996929947
17031710900,17031710900,2198,13,2185,0.005914468,0.994085532
17031711000,17031711000,3475,16,3459,0.004604317,0.995395683
17031711100,17031711100,2835,11,2824,0.003880071,0.996119929
17031711200,17031711200,5145,12,5133,0.002332362,0.997667638
17031711300,17031711300,1626,13,1613,0.00799508,0.99200492
17031711400,17031711400,2654,11,2643,0.004144687,0.995855313
17031711500,17031711500,2539,13,2526,0.005120126,0.994879874
17031730201,17031730201,5941,14,5927,0.002356506,0.997643494
17031730202,17031730202,3115,16,3099,0.005136437,0.994863563
17031730300,17031730300,1166,5,1161,0.004288165,0.995711835
17031730400,17031730400,3514,38,3476,0.010813887,0.989186113
17031730500,17031730500,4388,22,4366,0.005013674,0.994986326
17031730600,17031730600,3614,36,3578,0.009961262,0.990038738
17031740300,17031740300,4713,4516,197,0.958200721,0.041799279
17031750500,17031750500,5936,1160,4776,0.19541779,0.80458221
17031750600,17031750600,3681,25,3656,0.006791633,0.993208367
17031770800,17031770800,5582,4459,1123,0.798817628,0.201182372
17031800500,17031800500,4901,4636,265,0.945929402,0.054070598
17031800600,17031800600,2400,2343,57,0.97625,0.02375
17031800900,17031800900,4416,2938,1478,0.665307971,0.334692029
17031801601,17031801601,4234,3670,564,0.866792631,0.133207369
17031801702,17031801702,4671,4163,508,0.891243845,0.108756155
17031801901,17031801901,4369,3634,735,0.831769284,0.168230716
17031802004,17031802004,5381,3324,2057,0.617729047,0.382270953
17031802200,17031802200,4410,4120,290,0.934240363,0.065759637
17031802605,17031802605,6799,5670,1129,0.833946169,0.166053831
17031805402,17031805402,5095,4334,761,0.85063788,0.14936212
17031805502,17031805502,3888,3719,169,0.956532922,0.043467078
17031805902,17031805902,6449,5409,1040,0.838734688,0.161265312
17031806004,17031806004,7604,4829,2775,0.635060494,0.364939506
17031806201,17031806201,4196,3248,948,0.774070543,0.225929457
17031806202,17031806202,4550,4000,550,0.879120879,0.120879121
17031806801,17031806801,4225,2738,1487,0.648047337,0.351952663
17031807000,17031807000,5736,3086,2650,0.538005579,0.461994421
17031807200,17031807200,5912,3391,2521,0.573579161,0.426420839
17031807300,17031807300,7191,3978,3213,0.553191489,0.446808511
17031807600,17031807600,6540,3418,3122,0.522629969,0.477370031
17031808200,17031808200,5196,3674,1522,0.707082371,0.292917629
17031808600,17031808600,2015,1856,159,0.921091811,0.078908189
17031808702,17031808702,5504,3677,1827,0.668059593,0.331940407
17031808900,17031808900,4101,3694,407,0.900755913,0.099244087
17031809000,17031809000,3976,3674,302,0.924044266,0.075955734
17031809600,17031809600,3301,1295,2006,0.392305362,0.607694638
17031809800,17031809800,2717,2125,592,0.782112624,0.217887376
17031810100,17031810100,4253,2895,1358,0.680695979,0.319304021
17031810502,17031810502,5164,4623,541,0.895236251,0.104763749
17031811200,17031811200,5270,4532,738,0.859962049,0.140037951
17031811702,17031811702,5124,3419,1705,0.667252147,0.332747853
17031811800,17031811800,5399,3926,1473,0.727171698,0.272828302
17031812801,17031812801,2943,1764,1179,0.599388379,0.400611621
17031812802,17031812802,2444,1722,722,0.704582651,0.295417349
17031813200,17031813200,4251,3114,1137,0.732533522,0.267466478
17031813302,17031813302,3934,1768,2166,0.449415353,0.550584647
17031813802,17031813802,5130,2592,2538,0.505263158,0.494736842
17031813900,17031813900,6329,3206,3123,0.506557118,0.493442882
17031814300,17031814300,4884,2707,2177,0.554258804,0.445741196
17031814500,17031814500,4978,3073,1905,0.617316191,0.382683809
17031814600,17031814600,5723,3187,2536,0.556875764,0.443124236
17031814800,17031814800,6466,3970,2496,0.613980823,0.386019177
17031814900,17031814900,6181,3097,3084,0.50105161,0.49894839
17031817300,17031817300,2653,171,2482,0.064455334,0.935544666
17031818100,17031818100,2318,1727,591,0.745038827,0.254961173
17031818600,17031818600,4715,4088,627,0.867020148,0.132979852
17031818700,17031818700,3625,3264,361,0.900413793,0.099586207
17031818800,17031818800,5556,5093,463,0.916666667,0.083333333
17031819200,17031819200,6107,4669,1438,0.764532504,0.235467496
17031819900,17031819900,3398,3298,100,0.970570924,0.029429076
17031820300,17031820300,5353,3559,1794,0.664860826,0.335139174
17031820606,17031820606,3650,3226,424,0.883835616,0.116164384
17031821001,17031821001,5233,4469,764,0.85400344,0.14599656
17031821401,17031821401,3338,262,3076,0.078490114,0.921509886
17031821402,17031821402,3587,116,3471,0.032339002,0.967660998
17031821500,17031821500,2341,66,2275,0.02819308,0.97180692
17031822000,17031822000,4349,3986,363,0.916532536,0.083467464
17031823002,17031823002,6077,5216,861,0.858318249,0.141681751
17031823603,17031823603,2702,783,1919,0.289785344,0.710214656
17031823604,17031823604,3578,3399,179,0.949972051,0.050027949
17031823702,17031823702,6650,5362,1288,0.806315789,0.193684211
17031823704,17031823704,4020,3666,354,0.911940299,0.088059701
17031823805,17031823805,2953,2764,189,0.935997291,0.064002709
17031823806,17031823806,3716,3290,426,0.885360603,0.114639397
17031824106,17031824106,7063,6418,645,0.908679032,0.091320968
17031824116,17031824116,4718,4200,518,0.890207715,0.109792285
17031824123,17031824123,7756,7021,735,0.905234657,0.094765343
17031825000,17031825000,5103,3763,1340,0.737409367,0.262590633
17031825303,17031825303,3872,3440,432,0.888429752,0.111570248
17031825505,17031825505,5525,589,4936,0.106606335,0.893393665
17031825801,17031825801,3550,304,3246,0.085633803,0.914366197
17031826000,17031826000,3334,714,2620,0.214157169,0.785842831
17031826402,17031826402,5132,333,4799,0.064886984,0.935113016
17031826500,17031826500,5936,416,5520,0.070080863,0.929919137
17031826700,17031826700,5569,213,5356,0.038247441,0.961752559
17031826902,17031826902,1643,21,1622,0.012781497,0.987218503
17031827000,17031827000,3624,144,3480,0.039735099,0.960264901
17031827300,17031827300,2947,166,2781,0.05632847,0.94367153
17031827400,17031827400,4298,166,4132,0.038622615,0.961377385
17031827600,17031827600,3463,31,3432,0.008951776,0.991048224
17031827700,17031827700,2902,476,2426,0.16402481,0.83597519
17031827805,17031827805,2866,587,2279,0.204815073,0.795184927
17031830700,17031830700,4247,2118,2129,0.498704968,0.501295032
17031830800,17031830800,2391,1852,539,0.774571309,0.225428691
17031830900,17031830900,2877,1940,937,0.674313521,0.325686479
17031831000,17031831000,2138,1821,317,0.851730589,0.148269411
17031831200,17031831200,5021,1933,3088,0.384983071,0.615016929
17031831600,17031831600,7270,4148,3122,0.570563961,0.429436039
17031831800,17031831800,6322,3529,2793,0.558209427,0.441790573
17031832200,17031832200,2940,2559,381,0.870408163,0.129591837
17031832300,17031832300,1870,1520,350,0.812834225,0.187165775
17031832400,17031832400,3181,2177,1004,0.684375982,0.315624018
17031833000,17031833000,2768,2113,655,0.763367052,0.236632948
17031833300,17031833300,2278,1362,916,0.597892888,0.402107112
17031834000,17031834000,3632,18,3614,0.004955947,0.995044053
17031834300,17031834300,6570,75,6495,0.011415525,0.988584475
17031834500,17031834500,1475,9,1466,0.006101695,0.993898305
17031834700,17031834700,2078,18,2060,0.008662175,0.991337825
17031834900,17031834900,2272,18,2254,0.007922535,0.992077465
17031835500,17031835500,1677,52,1625,0.031007752,0.968992248
17031835600,17031835600,1199,14,1185,0.011676397,0.988323603
17031835800,17031835800,1576,42,1534,0.026649746,0.973350254
17031835900,17031835900,3271,53,3218,0.016202996,0.983797004
17031836100,17031836100,1761,46,1715,0.026121522,0.973878478
17031836300,17031836300,1288,336,952,0.260869565,0.739130435
17031836400,17031836400,2979,99,2880,0.033232628,0.966767372
17031836500,17031836500,1496,27,1469,0.018048128,0.981951872
17031836600,17031836600,2997,946,2051,0.315648982,0.684351018
17031836700,17031836700,2397,157,2240,0.06549854,0.93450146
17031836900,17031836900,1442,109,1333,0.075589459,0.924410541
17031837000,17031837000,2085,99,1986,0.047482014,0.952517986
17031837100,17031837100,1819,188,1631,0.103353491,0.896646509
17031837300,17031837300,2483,150,2333,0.060410793,0.939589207
17031837400,17031837400,2279,186,2093,0.081614743,0.918385257
17031837800,17031837800,2796,402,2394,0.143776824,0.856223176
17031838100,17031838100,1713,412,1301,0.240513719,0.759486281
17031838200,17031838200,1578,729,849,0.461977186,0.538022814
17031838800,17031838800,3233,685,2548,0.211877513,0.788122487
17031839500,17031839500,1545,171,1374,0.110679612,0.889320388
17031839600,17031839600,1952,90,1862,0.046106557,0.953893443
17031840200,17031840200,2338,651,1687,0.278443114,0.721556886
17031840400,17031840400,3326,1269,2057,0.381539387,0.618460613
17031841000,17031841000,849,213,636,0.250883392,0.749116608
17031841200,17031841200,5262,2340,2922,0.444697834,0.555302166
17031841300,17031841300,4463,2383,2080,0.533945776,0.466054224
17031841500,17031841500,2962,50,2912,0.016880486,0.983119514
17031841600,17031841600,1166,52,1114,0.044596913,0.955403087
17031842100,17031842100,6731,1239,5492,0.184073689,0.815926311
17031842300,17031842300,3244,2281,963,0.703144266,0.296855734
17031842500,17031842500,2451,7,2444,0.002855977,0.997144023
17031843000,17031843000,2378,7,2371,0.00294365,0.99705635
17031843300,17031843300,1228,190,1038,0.154723127,0.845276873
17031843400,17031843400,1451,78,1373,0.05375603,0.94624397
17031843600,17031843600,2807,65,2742,0.023156395,0.976843605
17097864505,17097864505,6493,4929,1564,0.759125212,0.240874788
17097864700,17097864700,2976,2798,178,0.940188172,0.059811828
18089010302,18089010302,3472,79,3393,0.022753456,0.977246544
18089020100,18089020100,4750,3768,982,0.793263158,0.206736842
18089020200,18089020200,2513,2083,430,0.828889773,0.171110227
18089020400,18089020400,5554,3375,2179,0.607670148,0.392329852
18089020500,18089020500,3984,1952,2032,0.489959839,0.510040161
18089020600,18089020600,2255,849,1406,0.376496674,0.623503326
18089020700,18089020700,5183,1875,3308,0.361759599,0.638240401
18089020800,18089020800,4455,660,3795,0.148148148,0.851851852
18089020900,18089020900,4375,2475,1900,0.565714286,0.434285714
18089021000,18089021000,5183,3519,1664,0.678950415,0.321049585
18089021100,18089021100,3016,2266,750,0.75132626,0.24867374
18089021300,18089021300,3630,2279,1351,0.627823691,0.372176309
18089021400,18089021400,5175,2688,2487,0.51942029,0.48057971
18089021600,18089021600,2996,2083,913,0.695260347,0.304739653
18089021700,18089021700,4913,3144,1769,0.639934867,0.360065133
18089021800,18089021800,3696,2202,1494,0.595779221,0.404220779
18089021900,18089021900,5184,3572,1612,0.68904321,0.31095679
18089022000,18089022000,5082,2945,2137,0.579496261,0.420503739
18089030200,18089030200,1436,325,1111,0.22632312,0.77367688
18089030400,18089030400,3505,1813,1692,0.517261056,0.482738944
18089030500,18089030500,4201,2046,2155,0.487026898,0.512973102
18089030600,18089030600,5052,2738,2314,0.541963579,0.458036421
18089040200,18089040200,3523,2663,860,0.755889867,0.244110133
18089040300,18089040300,7895,6705,1190,0.849271691,0.150728309
18089040401,18089040401,5208,4688,520,0.90015361,0.09984639
18089040600,18089040600,3759,3379,380,0.898909284,0.101090716
18089040700,18089040700,5031,4511,520,0.896640827,0.103359173
18089041001,18089041001,5525,2587,2938,0.468235294,0.531764706
18089041100,18089041100,2377,1993,384,0.83845183,0.16154817
18089041200,18089041200,2474,1956,518,0.790622474,0.209377526
18089010304,18089010304,3149,278,2871,0.088281994,0.911718006
18089020300,18089020300,6601,4690,1911,0.710498409,0.289501591
18089021500,18089021500,2285,1559,726,0.682275711,0.317724289
18089030100,18089030100,1456,24,1432,0.016483516,0.983516484
18089030300,18089030300,2577,230,2347,0.089251067,0.910748933
18089030700,18089030700,2064,534,1530,0.25872093,0.74127907
18089030800,18089030800,4272,1513,2759,0.354166667,0.645833333
18089030900,18089030900,3575,1097,2478,0.306853147,0.693146853
18089031000,18089031000,1560,210,1350,0.134615385,0.865384615
18089040100,18089040100,1474,1148,326,0.778833107,0.221166893
